,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,2.754,-1.959,358.68,39.53,1.0,0.0,4.66,0
1,-0.448,2.392,241.31,11.71,1.0,0.0,0.04,10
2,-0.809,-3.016,429.07,32.56,-1.0,0.0,0.26,11
3,1.228,1.403,62.37,0.11,-1.0,0.0,999.9,13
4,-0.266,-2.564,1164.75,58.03,-1.0,0.0,0.08,18
5,-0.372,1.893,1542.17,31.65,1.0,0.0,0.0,25
6,-2.135,-2.696,24.25,0.88,1.0,0.0,0.0,26
7,0.641,-1.866,1046.39,209.43,1.0,0.0,1.84,27
8,-0.353,3.116,1489.87,38.27,1.0,0.0,0.77,29
9,-2.274,-1.59,57.84,7.56,1.0,0.0,7.05,32
10,0.007,-1.348,559.46,14.52,-1.0,0.0,0.0,41
11,-1.477,1.632,109.82,1.33,1.0,0.0,0.0,48
12,-0.067,0.797,1453.95,204.51,-1.0,0.0,0.0,49
13,0.015,2.02,58.1,11.27,1.0,0.0,1.64,49
14,0.108,0.394,46.62,0.11,-1.0,0.0,999.9,49
15,-0.874,-1.034,807.52,116.37,-1.0,0.0,0.59,57
16,-0.245,2.755,3703.93,154.34,-1.0,0.0,0.12,67
17,-0.38,-1.97,1016.21,107.92,-1.0,0.0,0.22,68
18,0.583,-2.287,309.54,38.02,-1.0,0.0,0.71,68
19,1.148,1.77,2137.31,25.05,-1.0,0.0,0.02,70
20,-0.467,-1.35,1470.46,149.42,1.0,0.0,0.62,73
21,-0.697,-1.394,126.3,21.66,1.0,0.0,0.97,77
22,0.734,0.066,532.86,15.08,1.0,0.0,999.9,82
23,-2.841,-2.01,51.84,10.37,1.0,0.0,1.92,94
24,-0.695,2.869,1386.31,60.06,-1.0,0.0,0.55,96
25,0.406,-2.817,259.03,7.24,-1.0,0.0,0.0,99
26,1.303,2.042,40.89,9.02,1.0,0.0,2.26,106
27,0.556,1.162,1977.83,128.96,1.0,0.0,0.19,107
28,-0.549,0.506,1551.35,42.99,1.0,0.0,0.04,119
29,-0.291,-2.435,1832.97,156.11,-1.0,0.0,0.04,128
30,0.425,-1.973,639.18,105.06,1.0,0.0,0.27,128
31,1.585,-1.328,1193.77,29.45,1.0,0.0,3.52,130
32,1.152,-0.584,1776.29,228.61,1.0,0.0,0.74,138
33,-0.316,2.424,2144.99,440.86,1.0,0.0,0.56,140
34,-0.164,1.527,1569.61,111.13,1.0,0.0,2.28,143
35,-0.075,0.384,3369.8,62.24,1.0,0.0,0.0,144
36,0.121,0.63,451.87,52.85,1.0,0.0,0.33,151
37,-0.463,-0.163,1427.92,72.91,-1.0,0.0,0.96,156
38,0.391,1.753,3656.13,260.17,-1.0,0.0,0.58,159
39,0.474,-0.813,564.73,69.64,1.0,0.0,5.64,174
40,-0.674,-1.244,2006.37,45.65,-1.0,0.0,0.32,178
41,-0.828,-2.383,776.75,15.83,1.0,0.0,0.04,178
42,0.431,1.37,1182.45,67.09,1.0,0.0,128.87,185
43,1.165,-2.508,55.67,9.39,-1.0,0.0,0.15,192
44,0.393,1.372,112.17,12.75,-1.0,0.0,1.62,202
45,-0.628,2.347,897.45,79.48,-1.0,0.0,0.19,204
46,-0.072,0.362,1200.55,6.87,1.0,0.0,0.0,205
47,1.085,-2.615,354.0,13.6,-1.0,0.0,0.0,205
48,0.618,-2.751,179.53,14.85,-1.0,0.0,0.44,205
49,-0.728,1.874,33.44,3.81,1.0,0.0,999.9,214
50,-0.914,-1.707,113.59,9.56,1.0,0.0,0.0,222
51,-0.629,1.92,51.45,7.29,-1.0,0.0,0.0,229
52,1.269,0.912,123.98,0.38,1.0,0.0,0.0,237
53,0.134,3.108,60.71,11.27,1.0,0.0,1.31,241
54,-0.371,-2.175,2210.59,133.14,1.0,0.0,2.06,246
55,0.936,-2.365,103.09,12.52,1.0,0.0,0.67,253
56,0.091,2.154,730.79,94.27,1.0,0.0,0.25,255
57,-0.111,1.474,2315.11,17.71,-1.0,0.0,999.9,263
58,-0.972,-2.499,1037.51,43.71,1.0,0.0,19.85,265
59,0.455,-0.56,3208.64,70.04,1.0,0.0,0.0,269
60,-0.721,-3.136,275.84,0.15,1.0,0.0,0.0,269
61,-0.357,0.435,190.22,1.58,1.0,0.0,0.0,278
62,-1.224,2.968,1292.26,14.3,1.0,0.0,999.9,281
63,0.277,-3.14,794.83,49.96,1.0,0.0,0.23,288
64,0.273,0.506,164.35,3.51,1.0,0.0,0.0,295
65,1.021,0.182,3015.06,0.0,1.0,0.0,999.9,296
66,1.43,2.725,75.84,0.59,1.0,0.0,0.0,305
67,-1.531,-0.996,431.27,36.37,1.0,0.0,2.36,307
68,1.135,1.462,1252.21,75.95,1.0,0.0,1.62,308
69,-0.589,1.416,1597.08,79.49,1.0,0.0,0.92,315
70,0.217,-0.205,205.83,41.05,-1.0,0.0,3.73,317
71,0.73,-0.382,181.43,16.53,-1.0,0.0,1.85,327
72,0.637,-1.913,336.52,2.17,-1.0,0.0,0.0,330
73,0.264,1.558,2827.5,338.8,1.0,0.0,0.09,332
74,1.363,-1.686,139.5,13.55,-1.0,0.0,0.06,335
75,-0.07,2.061,1306.01,34.84,-1.0,0.0,5.04,338
76,0.41,-1.364,80.99,10.35,-1.0,0.0,1.79,338
77,0.184,1.449,185.97,12.99,-1.0,0.0,4.99,341
78,-0.06,0.834,850.24,27.69,-1.0,0.0,0.0,345
79,0.02,0.26,452.12,3.14,1.0,0.0,0.0,366
80,1.348,-1.743,330.94,3.91,-1.0,0.0,0.0,366
81,0.652,-2.102,105.52,18.53,1.0,0.0,0.34,367
82,-0.295,-3.096,1020.29,57.65,-1.0,0.0,1.03,370
83,-0.135,-2.59,506.42,19.89,1.0,0.0,1.07,370
84,0.843,2.483,2111.65,1.1,1.0,0.0,999.9,376
85,-1.052,2.845,1221.23,105.65,-1.0,0.0,0.11,382
86,-0.368,3.001,1208.16,27.34,-1.0,0.0,8.77,383
87,-2.317,-1.972,34.01,6.08,-1.0,0.0,1.42,383
88,-0.638,1.749,79.99,10.13,-1.0,0.0,1.94,399
89,0.455,-3.092,462.09,60.76,1.0,0.0,0.26,408
90,-0.407,2.099,57.47,11.78,-1.0,0.0,0.66,408
91,1.156,1.698,487.98,92.54,1.0,0.0,0.16,413
92,0.725,-1.408,995.27,132.19,-1.0,0.0,0.74,414
93,-0.494,1.646,676.12,31.08,-1.0,0.0,0.14,415
94,0.905,-0.309,93.55,11.77,1.0,0.0,0.0,415
95,0.899,-0.526,124.63,3.78,1.0,0.0,999.9,419
96,0.735,2.178,778.04,47.03,-1.0,0.0,0.04,424
97,-3.226,-2.965,32.97,5.97,-1.0,0.0,6.56,428
98,-1.07,-2.539,1840.31,39.66,1.0,0.0,0.02,432
99,-0.777,-2.117,543.46,5.54,1.0,0.0,999.9,439
100,0.659,-0.551,468.55,13.89,1.0,0.0,0.84,439
101,0.607,2.471,863.47,43.72,1.0,0.0,33.95,441
102,1.867,1.012,321.72,25.2,-1.0,0.0,0.42,452
103,-1.033,1.772,31.54,4.84,1.0,0.0,4.88,452
104,0.262,2.561,1375.51,1.55,1.0,0.0,999.9,456
105,-0.463,0.319,709.63,4.92,-1.0,0.0,999.9,456
106,0.824,0.384,50.52,5.05,-1.0,0.0,0.84,464
107,1.214,-2.852,28.15,5.2,-1.0,0.0,0.44,465
108,0.433,-2.65,466.23,6.84,-1.0,0.0,0.0,477
109,0.806,-1.494,115.31,0.9,1.0,0.0,0.0,478
110,-0.332,-2.213,1702.71,1.68,-1.0,0.0,0.0,489
111,0.142,1.42,867.26,1.69,1.0,0.0,0.0,489
112,0.071,-1.514,1526.35,95.88,1.0,0.0,20.24,491
113,1.506,2.006,179.72,33.1,-1.0,0.0,0.27,492
114,0.53,-1.583,160.33,11.04,-1.0,0.0,22.5,503
115,0.703,-0.354,617.48,26.22,-1.0,0.0,0.02,509
116,0.705,-0.767,348.82,10.79,-1.0,0.0,0.0,509
117,-0.341,0.22,1529.96,51.95,1.0,0.0,0.23,512
118,0.786,0.629,210.22,24.74,1.0,0.0,0.25,527
119,0.194,1.63,3279.23,110.9,1.0,0.0,0.06,533
120,-1.977,1.167,61.27,10.75,1.0,0.0,4.64,533
121,-0.594,-2.016,325.34,39.3,1.0,0.0,0.41,536
122,0.636,0.748,205.91,28.85,1.0,0.0,2.33,537
123,-0.064,0.568,1526.28,7.05,1.0,0.0,0.0,541
124,-0.063,-3.038,868.01,146.58,-1.0,0.0,1.34,543
125,0.951,-2.047,47.41,8.67,1.0,0.0,1.05,549
126,-0.645,-2.42,26.97,2.89,-1.0,0.0,0.0,549
127,0.2,-1.073,793.34,122.82,1.0,0.0,1.29,550
128,0.512,-1.697,606.86,33.72,-1.0,0.0,0.23,560
129,-0.99,2.308,838.18,117.07,1.0,0.0,0.42,567
130,-1.457,-3.138,93.59,16.21,-1.0,0.0,1.04,573
131,-0.529,-0.435,1514.07,15.25,-1.0,0.0,0.0,578
132,-0.237,1.828,1421.22,81.07,-1.0,0.0,0.34,587
133,0.349,1.611,2347.92,77.83,-1.0,0.0,0.0,590
134,-0.467,2.698,52.48,9.24,-1.0,0.0,0.7,592
135,-1.066,-1.714,97.62,12.29,-1.0,0.0,0.29,596
136,0.627,-2.81,68.54,6.89,1.0,0.0,0.14,604
137,0.208,-2.302,514.76,35.73,-1.0,0.0,1.47,605
138,-0.818,0.358,1472.1,107.42,-1.0,0.0,2.61,611
139,0.718,-0.256,23.09,4.03,-1.0,0.0,0.51,622
140,-0.026,1.877,1641.25,14.6,1.0,0.0,0.0,623
141,-0.167,2.029,944.56,14.56,1.0,0.0,5.32,631
142,-0.262,-0.784,2771.69,455.56,-1.0,0.0,0.23,634
143,-0.704,-1.939,1272.61,145.88,-1.0,0.0,0.25,637
144,1.282,1.372,196.92,18.07,-1.0,0.0,1.02,640
145,1.756,1.265,55.53,0.74,-1.0,0.0,0.0,640
146,0.948,2.537,603.01,85.8,-1.0,0.0,0.5,642
147,1.11,-2.537,982.84,14.14,1.0,0.0,0.0,653
148,0.548,-1.437,598.74,4.39,1.0,0.0,0.0,660
149,0.16,1.59,2562.69,235.33,1.0,0.0,0.43,662
150,-0.499,-2.102,930.49,115.73,1.0,0.0,1.13,666
151,0.012,-2.259,2374.05,131.54,-1.0,0.0,0.11,667
152,-0.229,1.661,725.59,54.8,-1.0,0.0,3.4,670
153,0.142,2.378,167.69,26.81,-1.0,0.0,0.15,671
154,0.149,1.912,73.73,7.68,-1.0,0.0,0.0,671
155,0.209,0.145,1522.53,287.91,1.0,0.0,0.11,674
156,-0.036,-0.546,620.12,145.78,1.0,0.0,2.88,683
157,-1.808,-1.112,391.04,12.85,1.0,0.0,1.19,685
158,0.315,0.843,1770.5,91.14,-1.0,0.0,0.32,688
159,1.383,-1.14,306.82,33.23,1.0,0.0,0.13,691
160,0.187,0.307,1922.53,11.19,-1.0,0.0,0.0,694
161,-0.863,-0.498,264.1,15.98,1.0,0.0,0.0,702
162,-0.534,0.589,410.03,19.34,1.0,0.0,0.64,706
163,-0.321,-2.591,94.76,9.18,1.0,0.0,32.05,710
164,0.504,1.163,1121.82,37.97,1.0,0.0,0.0,711
165,-0.178,-1.669,695.71,49.43,1.0,0.0,0.61,713
166,-1.096,-0.395,93.42,2.12,1.0,0.0,0.0,720
167,0.566,2.247,583.74,107.08,1.0,0.0,1.25,726
168,-0.623,-1.255,1646.42,68.66,1.0,0.0,0.02,730
169,1.656,2.76,27.01,5.32,-1.0,0.0,0.92,730
170,0.878,2.417,297.35,24.52,-1.0,0.0,1.06,737
171,-1.146,1.969,2400.69,48.11,1.0,0.0,0.01,738
172,0.247,1.206,361.97,33.91,-1.0,0.0,0.0,739
173,0.662,0.668,1613.9,112.28,-1.0,0.0,0.26,748
174,0.9,2.175,53.71,1.15,1.0,0.0,999.9,748
175,-1.026,-2.133,127.56,8.43,1.0,0.0,0.0,761
176,0.008,1.576,1111.89,92.22,1.0,0.0,0.7,762
177,-0.647,-0.929,2993.06,98.79,1.0,0.0,1.18,767
178,-1.73,0.035,468.77,41.12,-1.0,0.0,0.11,773
