,eta,phi,PT,jmass,ntrk,btag,hadem,event#
0,1.033,-0.158,163.2,16.16,-1.0,0.0,5.84,3
1,0.259,0.625,36.53,4.9,1.0,0.0,1.43,4
2,-0.025,-1.562,1541.34,54.75,-1.0,0.0,0.0,6
3,1.28,1.911,845.31,29.49,1.0,0.0,2.84,9
4,-0.959,0.199,583.09,21.4,-1.0,0.0,0.0,24
5,0.827,2.532,2457.33,31.83,-1.0,0.0,0.0,25
6,0.033,1.966,3032.13,418.77,-1.0,0.0,0.85,26
7,0.017,2.482,1979.35,320.04,-1.0,0.0,0.6,33
8,-0.485,2.616,85.93,13.93,-1.0,0.0,5.19,33
9,-0.374,-2.154,225.76,20.92,-1.0,0.0,0.0,34
10,-0.657,-1.085,3262.33,189.55,-1.0,0.0,1.21,41
11,-0.171,1.682,55.29,9.44,-1.0,0.0,37.44,45
12,0.512,0.451,761.02,96.99,-1.0,0.0,1.41,49
13,-1.397,1.66,44.26,2.18,-1.0,0.0,1.51,49
14,1.455,-2.224,1353.63,57.41,-1.0,0.0,0.32,60
15,-0.123,0.501,1633.15,18.2,1.0,0.0,0.0,71
16,1.414,1.272,967.14,67.42,-1.0,0.0,0.02,76
17,0.271,0.377,778.45,3.2,1.0,0.0,0.0,79
18,-0.252,2.76,2285.16,95.07,1.0,0.0,0.01,80
19,-0.106,0.769,387.91,43.77,1.0,0.0,2.64,81
20,-1.104,1.375,614.34,84.9,1.0,0.0,0.16,84
21,1.032,-2.883,293.49,12.88,-1.0,0.0,1.35,89
22,1.358,-3.136,186.7,0.0,-1.0,0.0,999.9,89
23,0.175,-0.455,1463.16,72.44,-1.0,0.0,0.4,97
24,2.036,2.902,110.5,3.34,1.0,0.0,0.16,98
25,0.148,-1.361,1471.41,60.05,1.0,0.0,999.9,100
26,0.388,-0.935,2383.4,75.4,1.0,0.0,5.15,121
27,-0.466,2.473,2041.83,131.54,1.0,0.0,0.27,124
28,0.163,-2.392,1546.89,199.73,1.0,0.0,0.34,129
29,-0.199,0.675,752.67,20.66,-1.0,0.0,0.66,135
30,-0.603,-0.54,1665.04,180.32,1.0,0.0,0.66,147
31,1.688,-1.427,269.63,22.17,1.0,0.0,21.75,150
32,0.121,1.38,383.64,72.21,1.0,0.0,1.33,154
33,0.927,3.109,1199.15,113.26,-1.0,0.0,0.23,159
34,0.361,0.669,1293.11,126.36,1.0,0.0,0.64,165
35,-1.788,0.526,512.38,55.93,-1.0,0.0,0.4,176
36,0.091,0.367,2339.11,130.19,-1.0,0.0,3.07,190
37,-0.982,-2.592,1549.5,195.54,-1.0,0.0,0.05,191
38,-0.288,-0.86,834.22,77.64,-1.0,0.0,0.05,196
39,0.483,2.986,1896.52,210.66,-1.0,0.0,19.58,197
40,0.521,0.595,857.08,109.85,1.0,0.0,0.3,199
41,0.531,1.506,1499.42,53.38,1.0,0.0,0.03,200
42,0.087,1.6,48.7,7.04,1.0,0.0,0.0,200
43,0.661,-1.78,761.13,100.44,1.0,0.0,2.85,203
44,0.222,-1.812,80.97,7.23,1.0,0.0,0.0,203
45,-0.387,-1.394,50.61,10.12,-1.0,0.0,0.23,205
46,0.894,2.087,1599.99,167.97,-1.0,0.0,1.24,211
47,1.328,1.85,124.53,14.15,1.0,0.0,0.49,211
48,-1.394,2.567,799.49,121.3,-1.0,0.0,3.93,214
49,1.552,-1.215,258.97,16.41,-1.0,0.0,0.0,217
